iter	Passed	Remaining
890	10466	1280
891	10475	1268
892	10487	1256
893	10497	1244
894	10507	1232
895	10517	1220
896	10527	1208
897	10537	1196
898	10548	1185
899	10558	1173
900	10571	1161
901	10583	1149
902	10592	1137
903	10604	1126
904	10614	1114
905	10623	1102
906	10634	1090
907	10643	1078
908	10652	1066
909	10662	1054
910	10672	1042
911	10682	1030
912	10691	1018
913	10703	1007
914	10714	995
915	10723	983
916	10733	971
917	10743	959
918	10752	947
919	10764	936
920	10778	924
921	10788	912
922	10798	900
923	10809	889
924	10819	877
925	10829	865
926	10838	853
927	10849	841
928	10859	829
929	10869	818
930	10880	806
931	10890	794
932	10899	782
933	10910	771
934	10919	759
935	10930	747
936	10941	735
937	10954	724
938	10965	712
939	10981	700
940	10996	689
941	11007	677
942	11016	665
943	11026	654
944	11036	642
945	11046	630
946	11056	618
947	11066	606
948	11076	595
949	11086	583
950	11095	571
951	11107	560
952	11116	548
953	11126	536
954	11136	524
955	11145	512
956	11155	501
957	11164	489
958	11174	477
959	11184	466
960	11195	454
961	11207	442
962	11220	431
963	11230	419
964	11241	407
965	11251	396
966	11261	384
967	11271	372
968	11280	360
969	11290	349
970	11301	337
971	11310	325
972	11321	314
973	11330	302
974	11340	290
975	11352	279
976	11361	267
977	11371	255
978	11380	244
979	11390	232
980	11401	220
981	11411	209
982	11424	197
983	11437	185
984	11448	174
985	11457	162
986	11468	151
987	11477	139
988	11487	127
989	11498	116
990	11507	104
991	11519	92
992	11528	81
993	11538	69
994	11548	58
995	11558	46
996	11568	34
997	11578	23
998	11587	11
999	11597	0
